timestamp,demand_kw,solar_kw,wind_kw,temperature_c,cloud_cover_pct,wind_speed_ms,solar_radiation_wm2
2026-07-09 18:00:00+00:00,2318.0,0.0,14.39,27.87,36.2,3.73,16.85
2026-07-09 19:00:00+00:00,2310.12,0.0,58.84,27.3,17.32,6.63,0.0
2026-07-09 20:00:00+00:00,1787.16,0.0,32.07,27.97,35.73,2.62,0.0
2026-07-09 21:00:00+00:00,1615.04,0.0,42.94,25.71,28.9,6.79,0.0
2026-07-09 22:00:00+00:00,1471.82,0.0,61.29,26.82,29.13,6.12,0.0
2026-07-09 23:00:00+00:00,1395.82,0.0,91.52,26.55,43.44,9.09,0.0
2026-07-10 00:00:00+00:00,1333.71,0.0,82.08,27.59,60.02,7.71,0.0
2026-07-10 01:00:00+00:00,1336.42,0.0,116.7,25.59,65.42,8.79,0.0
2026-07-10 02:00:00+00:00,1400.16,0.0,133.13,26.95,67.95,9.47,0.0
2026-07-10 03:00:00+00:00,1429.75,0.0,129.96,28.97,64.03,8.39,0.0
2026-07-10 04:00:00+00:00,1504.33,0.0,192.67,25.78,73.51,12.19,0.0
2026-07-10 05:00:00+00:00,1646.16,0.0,141.5,26.22,57.17,8.87,0.0
2026-07-10 06:00:00+00:00,2116.92,0.0,9.72,26.5,53.64,1.58,18.95
2026-07-10 07:00:00+00:00,2072.4,68.95,120.12,31.53,53.59,6.82,141.26
2026-07-10 08:00:00+00:00,2354.48,107.49,45.19,31.04,55.54,3.1,245.23
2026-07-10 09:00:00+00:00,2646.98,175.47,66.17,33.56,65.15,4.06,358.03
2026-07-10 10:00:00+00:00,2768.42,193.1,32.48,34.61,68.76,1.52,381.84
2026-07-10 11:00:00+00:00,2676.62,326.45,20.64,32.31,40.29,3.02,633.72
2026-07-10 12:00:00+00:00,2883.4,207.83,83.73,32.47,70.28,5.65,441.88
2026-07-10 13:00:00+00:00,3002.41,303.99,52.22,32.98,38.96,5.2,632.27
2026-07-10 14:00:00+00:00,2858.11,325.55,35.2,30.73,26.67,4.08,639.35
2026-07-10 15:00:00+00:00,2848.64,192.57,8.1,32.87,54.14,0.5,381.76
2026-07-10 16:00:00+00:00,2784.39,171.44,17.32,31.79,32.44,2.45,345.33
2026-07-10 17:00:00+00:00,2605.38,64.92,22.66,30.45,58.92,3.62,170.21
2026-07-10 18:00:00+00:00,2325.88,0.0,35.05,28.39,31.16,6.71,6.93
2026-07-10 19:00:00+00:00,2216.0,0.0,31.72,30.1,32.84,4.23,0.0
2026-07-10 20:00:00+00:00,1879.38,0.0,29.18,27.75,34.94,5.86,0.0
2026-07-10 21:00:00+00:00,1706.88,0.0,64.66,26.75,43.83,10.82,0.0
2026-07-10 22:00:00+00:00,1469.44,0.0,91.44,26.74,83.59,9.33,0.0
2026-07-10 23:00:00+00:00,1414.5,0.0,55.97,25.77,25.81,7.2,0.0
2026-07-11 00:00:00+00:00,1159.76,0.0,71.66,25.15,50.16,7.18,0.0
2026-07-11 01:00:00+00:00,967.74,0.0,134.02,27.94,36.13,11.18,0.0
2026-07-11 02:00:00+00:00,1173.2,0.0,116.74,27.5,82.46,8.23,0.0
2026-07-11 03:00:00+00:00,1093.81,0.0,75.43,25.33,53.25,4.7,0.0
2026-07-11 04:00:00+00:00,1327.88,0.0,57.44,25.19,67.78,3.9,0.0
2026-07-11 05:00:00+00:00,1384.55,0.0,136.62,28.98,69.34,8.25,0.0
2026-07-11 06:00:00+00:00,1511.76,0.0,51.2,27.4,58.8,4.48,0.0
2026-07-11 07:00:00+00:00,1928.27,40.17,20.14,28.58,73.9,1.03,77.13
2026-07-11 08:00:00+00:00,1866.6,134.76,0.0,32.34,72.93,0.5,224.28
2026-07-11 09:00:00+00:00,2331.36,213.84,0.0,30.84,45.0,0.5,486.07
2026-07-11 10:00:00+00:00,2283.54,244.67,28.29,29.85,53.84,1.77,480.13
2026-07-11 11:00:00+00:00,2493.4,344.46,30.29,33.23,37.36,3.43,653.2
2026-07-11 12:00:00+00:00,2495.77,355.38,9.8,31.72,38.67,0.5,690.66
2026-07-11 13:00:00+00:00,2643.68,226.65,28.51,34.02,64.11,3.04,499.8
2026-07-11 14:00:00+00:00,2575.67,212.05,44.14,31.95,53.05,4.88,502.27
2026-07-11 15:00:00+00:00,2376.52,270.01,42.15,32.35,28.49,7.65,513.54
2026-07-11 16:00:00+00:00,2374.1,162.27,21.62,30.23,51.76,2.24,269.86
2026-07-11 17:00:00+00:00,2041.45,85.72,7.53,29.49,31.92,2.62,153.53
2026-07-11 18:00:00+00:00,1907.53,4.44,39.59,26.53,38.29,5.47,51.02
2026-07-11 19:00:00+00:00,1811.19,0.0,47.54,26.49,46.68,7.33,0.0
2026-07-11 20:00:00+00:00,1559.24,0.0,24.62,26.34,16.49,4.89,0.0
2026-07-11 21:00:00+00:00,1467.68,0.0,32.8,27.53,57.34,5.31,0.0
2026-07-11 22:00:00+00:00,1249.86,0.0,90.8,26.42,32.15,8.8,0.0
2026-07-11 23:00:00+00:00,1216.36,0.0,64.87,26.51,36.37,5.39,0.0
2026-07-12 00:00:00+00:00,1103.57,0.0,123.51,27.27,83.58,10.86,0.0
2026-07-12 01:00:00+00:00,1133.93,0.0,135.16,27.57,41.31,10.23,0.0
2026-07-12 02:00:00+00:00,1119.13,0.0,127.57,27.89,83.34,7.94,0.0
2026-07-12 03:00:00+00:00,1211.73,0.0,112.04,28.31,55.79,7.13,0.0
2026-07-12 04:00:00+00:00,1226.99,0.0,69.15,24.83,39.85,4.73,0.0
2026-07-12 05:00:00+00:00,1347.06,0.0,97.15,27.81,61.95,6.17,0.0
2026-07-12 06:00:00+00:00,1784.91,0.0,52.25,29.74,73.92,3.55,4.85
2026-07-12 07:00:00+00:00,1669.52,43.93,63.19,29.89,65.87,3.92,129.7
2026-07-12 08:00:00+00:00,2048.85,134.98,54.32,31.11,54.5,3.15,288.34
2026-07-12 09:00:00+00:00,2205.85,158.54,54.2,31.58,69.19,3.63,368.83
2026-07-12 10:00:00+00:00,2333.73,174.19,7.31,33.56,73.45,1.1,378.9
2026-07-12 11:00:00+00:00,2415.0,269.37,20.64,33.58,52.47,0.5,558.64
2026-07-12 12:00:00+00:00,2440.74,335.56,16.91,32.04,37.63,0.5,659.79
2026-07-12 13:00:00+00:00,2538.15,280.38,0.0,34.98,47.29,1.36,626.07
2026-07-12 14:00:00+00:00,2418.55,221.03,69.27,32.53,53.82,6.96,501.62
2026-07-12 15:00:00+00:00,2356.32,221.64,38.41,29.75,47.65,4.51,447.33
2026-07-12 16:00:00+00:00,2075.26,134.22,35.21,30.19,64.77,2.8,278.98
2026-07-12 17:00:00+00:00,2171.77,69.95,30.43,30.2,43.89,5.34,145.49
2026-07-12 18:00:00+00:00,1917.63,10.99,13.92,30.55,49.62,3.59,0.0
2026-07-12 19:00:00+00:00,1865.81,0.0,35.24,27.4,46.71,5.6,0.0
2026-07-12 20:00:00+00:00,1547.68,0.0,66.11,26.54,22.35,8.53,0.0
2026-07-12 21:00:00+00:00,1555.63,0.0,50.02,26.75,23.6,5.9,0.0
2026-07-12 22:00:00+00:00,1580.49,0.0,69.82,25.35,47.08,7.31,0.0
2026-07-12 23:00:00+00:00,1203.65,0.0,63.67,26.29,67.42,4.22,0.0
2026-07-13 00:00:00+00:00,1443.62,0.0,87.86,26.67,24.0,7.21,0.0
2026-07-13 01:00:00+00:00,1328.9,0.0,101.23,25.59,43.6,6.78,0.0
2026-07-13 02:00:00+00:00,1221.02,0.0,75.24,28.43,64.34,4.93,0.0
2026-07-13 03:00:00+00:00,1316.17,0.0,107.26,24.83,57.22,7.73,0.0
2026-07-13 04:00:00+00:00,1582.88,0.0,138.68,26.71,70.55,8.62,0.0
2026-07-13 05:00:00+00:00,1732.79,0.0,81.8,25.73,48.43,4.75,0.0
2026-07-13 06:00:00+00:00,1779.58,35.34,123.19,25.7,53.21,7.41,2.38
2026-07-13 07:00:00+00:00,2280.52,68.45,65.76,30.72,70.48,3.49,101.66
2026-07-13 08:00:00+00:00,2362.91,125.53,76.45,32.21,47.94,6.06,280.88
2026-07-13 09:00:00+00:00,2712.53,231.59,5.03,32.86,48.47,0.5,446.97
2026-07-13 10:00:00+00:00,2716.3,181.99,71.36,33.19,70.82,4.65,401.15
2026-07-13 11:00:00+00:00,2883.19,299.14,59.15,33.48,52.08,4.86,603.78
2026-07-13 12:00:00+00:00,2911.84,264.04,103.63,36.28,58.14,8.54,515.4
2026-07-13 13:00:00+00:00,3055.42,323.29,54.66,36.6,36.09,3.91,695.03
2026-07-13 14:00:00+00:00,2941.78,256.81,26.08,35.02,51.49,2.81,518.64
2026-07-13 15:00:00+00:00,2807.33,287.06,16.19,31.11,23.66,1.37,542.66
2026-07-13 16:00:00+00:00,2710.39,99.55,13.84,30.41,58.99,2.96,260.01
2026-07-13 17:00:00+00:00,2494.66,123.6,55.35,31.61,9.45,6.46,263.6
2026-07-13 18:00:00+00:00,2243.11,5.14,35.96,28.15,48.02,3.66,0.0
2026-07-13 19:00:00+00:00,2131.57,0.0,43.13,26.57,16.44,3.61,0.0
2026-07-13 20:00:00+00:00,1873.78,0.0,55.15,27.44,31.21,8.03,0.0
2026-07-13 21:00:00+00:00,1763.83,0.0,11.97,25.41,60.52,2.04,0.0
2026-07-13 22:00:00+00:00,1479.91,0.0,55.25,26.23,67.88,6.17,0.0
2026-07-13 23:00:00+00:00,1337.92,0.0,62.08,27.47,39.49,4.75,0.0
2026-07-14 00:00:00+00:00,1274.5,0.0,104.01,26.95,56.77,7.48,0.0
2026-07-14 01:00:00+00:00,1242.21,0.0,124.83,26.55,47.23,10.09,0.0
2026-07-14 02:00:00+00:00,1494.59,0.0,118.36,26.85,57.5,8.12,0.0
2026-07-14 03:00:00+00:00,1410.66,0.0,111.87,23.27,65.5,7.2,0.0
2026-07-14 04:00:00+00:00,1490.95,0.0,114.12,26.79,62.2,7.73,0.0
2026-07-14 05:00:00+00:00,1600.91,0.0,99.76,31.37,53.75,5.98,0.0
2026-07-14 06:00:00+00:00,1938.42,0.0,136.54,27.44,58.36,7.09,14.16
2026-07-14 07:00:00+00:00,2031.6,37.41,98.67,28.34,87.42,6.27,114.51
2026-07-14 08:00:00+00:00,2321.25,119.31,2.4,31.38,59.24,0.5,305.93
2026-07-14 09:00:00+00:00,2585.15,211.49,0.0,32.91,47.2,0.5,448.36
2026-07-14 10:00:00+00:00,2782.68,299.36,2.6,33.3,35.53,0.5,572.27
2026-07-14 11:00:00+00:00,2844.06,212.03,45.72,36.6,59.17,2.78,515.32
2026-07-14 12:00:00+00:00,2815.98,294.02,8.77,34.51,47.31,1.73,638.21
2026-07-14 13:00:00+00:00,2984.24,237.4,0.0,36.32,59.25,0.5,480.52
2026-07-14 14:00:00+00:00,3021.76,257.03,27.89,36.08,47.19,3.35,513.47
2026-07-14 15:00:00+00:00,2944.6,293.35,40.15,33.29,14.96,6.07,578.4
2026-07-14 16:00:00+00:00,2584.56,146.08,26.16,29.59,40.76,3.63,313.78
2026-07-14 17:00:00+00:00,2601.6,94.21,52.48,29.43,25.23,7.32,191.29
2026-07-14 18:00:00+00:00,2366.77,0.0,50.73,28.75,9.54,7.86,0.0
2026-07-14 19:00:00+00:00,2129.36,0.0,57.33,25.53,54.05,6.4,0.0
2026-07-14 20:00:00+00:00,1837.29,0.0,16.79,28.57,48.49,3.66,0.0
2026-07-14 21:00:00+00:00,1684.9,0.0,20.35,27.93,41.95,4.34,0.0
2026-07-14 22:00:00+00:00,1564.55,0.0,98.42,26.76,17.67,8.66,0.0
2026-07-14 23:00:00+00:00,1295.37,0.0,89.27,28.11,39.77,9.53,0.0
2026-07-15 00:00:00+00:00,1245.64,0.0,93.48,27.32,17.63,7.93,0.0
2026-07-15 01:00:00+00:00,1412.03,0.0,102.93,25.2,60.25,7.94,0.0
2026-07-15 02:00:00+00:00,1359.75,0.0,75.45,25.67,53.8,4.91,0.0
2026-07-15 03:00:00+00:00,1368.99,0.0,102.24,30.53,51.28,6.59,0.0
2026-07-15 04:00:00+00:00,1484.96,0.0,148.6,27.39,62.19,8.67,0.0
2026-07-15 05:00:00+00:00,1894.13,0.0,76.73,27.63,64.31,5.15,0.0
2026-07-15 06:00:00+00:00,1838.68,7.69,145.43,29.27,53.75,8.57,26.6
2026-07-15 07:00:00+00:00,2096.65,54.07,84.81,29.34,75.86,5.0,121.6
2026-07-15 08:00:00+00:00,2362.41,134.0,127.77,31.41,53.38,6.89,258.36
2026-07-15 09:00:00+00:00,2405.18,200.31,0.0,31.0,49.58,0.94,435.76
2026-07-15 10:00:00+00:00,2613.75,264.56,0.07,33.51,50.0,0.5,552.2
2026-07-15 11:00:00+00:00,2932.06,216.92,4.79,36.05,65.13,0.5,464.38
2026-07-15 12:00:00+00:00,3023.41,336.07,22.57,35.73,38.77,2.18,696.02
2026-07-15 13:00:00+00:00,2921.63,376.71,16.54,31.04,30.27,2.74,689.74
2026-07-15 14:00:00+00:00,2987.38,273.79,27.05,32.8,45.33,0.99,586.82
2026-07-15 15:00:00+00:00,2818.5,221.23,36.27,30.11,39.28,3.61,442.32
2026-07-15 16:00:00+00:00,2754.48,164.7,0.0,32.91,41.09,0.5,297.71
2026-07-15 17:00:00+00:00,2475.49,78.58,21.26,31.98,37.56,2.59,204.46
2026-07-15 18:00:00+00:00,2392.77,0.0,44.57,31.49,59.35,5.72,13.87
2026-07-15 19:00:00+00:00,2140.1,0.0,37.56,25.72,40.29,5.32,0.0
2026-07-15 20:00:00+00:00,1928.62,0.0,56.08,22.21,39.69,7.78,0.0
2026-07-15 21:00:00+00:00,1783.56,0.0,68.65,29.28,44.06,8.0,0.0
2026-07-15 22:00:00+00:00,1595.19,0.0,57.37,25.47,5.92,6.64,0.0
2026-07-15 23:00:00+00:00,1383.56,0.0,113.32,28.02,48.35,10.47,0.0
2026-07-16 00:00:00+00:00,1290.59,0.0,62.0,27.57,72.52,4.59,0.0
2026-07-16 01:00:00+00:00,1360.57,0.0,103.46,29.13,57.48,7.31,0.0
2026-07-16 02:00:00+00:00,1478.5,0.0,148.51,26.27,62.45,9.96,0.0
2026-07-16 03:00:00+00:00,1397.93,0.0,127.1,26.87,59.8,8.24,0.0
2026-07-16 04:00:00+00:00,1499.75,0.0,68.48,25.22,82.45,4.22,0.0
2026-07-16 05:00:00+00:00,1655.93,0.0,89.91,29.79,58.15,4.44,0.0
2026-07-16 06:00:00+00:00,1804.47,0.0,175.05,24.59,49.96,10.46,17.73
2026-07-16 07:00:00+00:00,2183.52,19.63,72.16,31.37,92.08,5.0,73.75
2026-07-16 08:00:00+00:00,2332.11,149.69,0.0,28.67,39.51,1.71,296.13
2026-07-16 09:00:00+00:00,2462.56,209.06,25.16,30.78,53.53,1.67,454.88
2026-07-16 10:00:00+00:00,2725.39,267.2,22.92,33.07,44.97,2.28,522.8
2026-07-16 11:00:00+00:00,2862.98,227.32,16.34,35.12,60.28,1.21,524.31
2026-07-16 12:00:00+00:00,2961.23,340.31,31.04,32.88,35.83,0.5,674.29
2026-07-16 13:00:00+00:00,2911.51,180.2,33.84,34.96,65.68,3.69,544.25
2026-07-16 14:00:00+00:00,2962.92,283.44,17.67,33.97,44.77,2.95,586.4
2026-07-16 15:00:00+00:00,2753.6,156.42,17.96,30.7,63.61,3.08,347.85
2026-07-16 16:00:00+00:00,2754.26,224.18,25.47,29.38,14.5,3.11,388.7
2026-07-16 17:00:00+00:00,2492.49,109.26,33.89,28.99,33.7,4.95,202.1
2026-07-16 18:00:00+00:00,2365.08,8.63,13.39,30.0,27.65,1.37,8.05
2026-07-16 19:00:00+00:00,2134.12,0.0,41.43,26.28,23.41,6.88,0.0
2026-07-16 20:00:00+00:00,2023.86,0.0,47.81,28.47,23.77,5.33,0.0
2026-07-16 21:00:00+00:00,1480.35,0.0,51.36,26.27,43.7,7.43,0.0
2026-07-16 22:00:00+00:00,1624.67,0.0,70.96,26.73,37.15,8.09,0.0
2026-07-16 23:00:00+00:00,1394.69,0.0,72.23,25.22,50.99,7.24,0.0
2026-07-17 00:00:00+00:00,1329.28,0.0,76.46,30.15,16.39,7.22,0.0
2026-07-17 01:00:00+00:00,1278.35,0.0,100.0,28.14,66.08,7.8,0.0
2026-07-17 02:00:00+00:00,1347.46,0.0,109.84,26.63,56.32,7.22,0.0
2026-07-17 03:00:00+00:00,1476.49,0.0,57.6,24.95,44.85,3.62,0.0
2026-07-17 04:00:00+00:00,1485.61,0.0,162.77,27.55,41.55,10.07,0.0
2026-07-17 05:00:00+00:00,1714.33,0.0,105.84,28.07,49.68,4.68,0.0
2026-07-17 06:00:00+00:00,1813.81,15.9,108.54,29.24,89.1,7.41,11.04
2026-07-17 07:00:00+00:00,2189.62,53.07,15.4,32.49,67.49,0.5,117.92
2026-07-17 08:00:00+00:00,2279.43,177.99,45.2,30.02,43.4,3.36,320.75
2026-07-17 09:00:00+00:00,2542.91,201.7,13.39,32.8,61.63,0.5,335.37
2026-07-17 10:00:00+00:00,2764.99,380.68,58.3,30.53,10.84,3.87,720.2
2026-07-17 11:00:00+00:00,2909.59,292.9,25.94,34.89,47.17,1.25,596.71
2026-07-17 12:00:00+00:00,2873.75,373.7,70.13,33.1,30.07,5.95,701.42
2026-07-17 13:00:00+00:00,2757.02,326.62,19.51,33.04,45.86,2.02,608.82
2026-07-17 14:00:00+00:00,3050.21,345.46,20.96,33.99,21.83,1.46,645.83
2026-07-17 15:00:00+00:00,2661.91,237.76,0.0,31.35,32.6,2.39,536.58
2026-07-17 16:00:00+00:00,2504.51,182.99,15.67,29.66,24.84,0.5,353.47
2026-07-17 17:00:00+00:00,2419.23,87.43,23.85,30.69,38.32,2.22,127.34
2026-07-17 18:00:00+00:00,2283.53,0.0,43.87,30.15,44.46,3.52,0.74
2026-07-17 19:00:00+00:00,1982.73,0.0,49.63,24.15,31.99,8.2,0.0
2026-07-17 20:00:00+00:00,1940.57,0.0,30.93,26.0,33.66,3.31,0.0
2026-07-17 21:00:00+00:00,1628.04,0.0,55.99,27.55,26.34,7.29,0.0
2026-07-17 22:00:00+00:00,1549.07,0.0,34.36,30.02,43.94,5.22,0.0
2026-07-17 23:00:00+00:00,1482.14,0.0,78.49,24.99,30.5,7.01,0.0
2026-07-18 00:00:00+00:00,1149.93,0.0,74.42,27.56,33.52,6.92,0.0
2026-07-18 01:00:00+00:00,1123.08,0.0,109.25,26.36,60.5,7.2,0.0
2026-07-18 02:00:00+00:00,1010.79,0.0,112.47,26.52,75.19,8.72,0.0
2026-07-18 03:00:00+00:00,1245.27,0.0,118.07,25.53,47.78,6.94,0.0
2026-07-18 04:00:00+00:00,1309.81,0.0,37.62,27.24,56.31,2.34,0.0
2026-07-18 05:00:00+00:00,1507.8,0.0,126.6,27.05,96.08,8.26,0.0
2026-07-18 06:00:00+00:00,1637.56,0.0,69.45,28.01,63.58,3.45,15.01
2026-07-18 07:00:00+00:00,1866.18,82.77,76.26,30.22,38.55,4.12,181.5
2026-07-18 08:00:00+00:00,2080.03,164.71,25.67,31.56,43.26,0.67,353.88
2026-07-18 09:00:00+00:00,2226.35,138.99,9.37,33.9,70.86,1.06,387.7
2026-07-18 10:00:00+00:00,2347.85,308.15,51.21,33.49,32.43,3.8,582.28
2026-07-18 11:00:00+00:00,2439.31,275.46,84.66,32.47,51.46,5.88,612.62
2026-07-18 12:00:00+00:00,2613.74,374.51,22.33,35.47,37.55,1.85,620.02
2026-07-18 13:00:00+00:00,2521.4,264.41,0.31,30.42,55.25,0.5,529.22
2026-07-18 14:00:00+00:00,2447.2,277.94,12.73,32.13,44.39,1.58,515.5
2026-07-18 15:00:00+00:00,2327.15,196.0,9.68,30.19,54.23,0.5,392.93
2026-07-18 16:00:00+00:00,2173.4,223.67,19.9,32.97,26.32,4.67,376.9
2026-07-18 17:00:00+00:00,2201.67,61.4,31.99,30.7,41.36,4.77,153.87
2026-07-18 18:00:00+00:00,1933.54,11.71,39.55,27.93,24.84,5.86,32.32
2026-07-18 19:00:00+00:00,1729.27,0.0,39.68,25.44,31.64,5.18,0.0
2026-07-18 20:00:00+00:00,1642.98,0.0,15.3,27.13,13.15,3.2,0.0
2026-07-18 21:00:00+00:00,1332.08,0.0,53.98,27.23,51.11,4.58,0.0
2026-07-18 22:00:00+00:00,1263.33,0.0,40.62,27.3,36.21,5.73,0.0
2026-07-18 23:00:00+00:00,1164.05,0.0,94.17,28.1,34.47,10.08,0.0
2026-07-19 00:00:00+00:00,1114.56,0.0,98.76,26.12,10.64,7.76,0.0
2026-07-19 01:00:00+00:00,1205.16,0.0,123.11,23.93,71.31,9.54,0.0
2026-07-19 02:00:00+00:00,1066.48,0.0,111.33,28.28,35.43,9.02,0.0
2026-07-19 03:00:00+00:00,1226.19,0.0,65.12,25.07,60.69,5.47,0.0
2026-07-19 04:00:00+00:00,1220.22,0.0,132.86,23.57,83.58,8.31,0.0
2026-07-19 05:00:00+00:00,1532.61,0.0,92.87,28.29,70.78,6.07,0.0
2026-07-19 06:00:00+00:00,1614.83,0.52,63.76,28.81,64.73,4.45,0.0
2026-07-19 07:00:00+00:00,1832.5,43.87,71.38,31.26,49.84,3.79,146.68
2026-07-19 08:00:00+00:00,2117.77,76.49,53.08,30.24,81.29,2.54,204.67
2026-07-19 09:00:00+00:00,2105.47,141.87,39.5,32.35,66.84,3.02,378.26
2026-07-19 10:00:00+00:00,2236.36,226.47,39.79,33.24,54.19,3.82,537.0
2026-07-19 11:00:00+00:00,2473.33,255.35,37.16,36.64,58.45,3.06,490.36
2026-07-19 12:00:00+00:00,2452.21,171.27,16.26,35.37,84.68,0.5,361.27
2026-07-19 13:00:00+00:00,2485.4,291.25,11.27,33.39,46.67,0.5,625.58
2026-07-19 14:00:00+00:00,2615.67,301.15,30.24,32.81,38.98,2.42,600.76
2026-07-19 15:00:00+00:00,2290.02,263.85,33.21,32.0,28.78,4.19,519.45
2026-07-19 16:00:00+00:00,2294.32,127.81,23.35,30.49,59.24,4.46,313.49
2026-07-19 17:00:00+00:00,2100.22,97.1,14.8,30.07,35.71,1.49,161.3
2026-07-19 18:00:00+00:00,1922.22,16.18,14.09,27.89,42.03,4.64,0.0
2026-07-19 19:00:00+00:00,1785.17,0.0,16.05,26.93,59.29,4.26,0.0
2026-07-19 20:00:00+00:00,1717.35,0.0,54.99,29.2,35.76,6.59,0.0
2026-07-19 21:00:00+00:00,1395.07,0.0,44.78,25.45,29.68,8.11,0.0
2026-07-19 22:00:00+00:00,1318.31,0.0,90.23,26.68,20.3,10.83,0.0
2026-07-19 23:00:00+00:00,1277.41,0.0,81.43,25.71,17.78,5.7,0.0
2026-07-20 00:00:00+00:00,1250.74,0.0,103.85,27.83,48.62,7.14,0.0
2026-07-20 01:00:00+00:00,1160.74,0.0,131.82,26.46,85.62,10.68,0.0
2026-07-20 02:00:00+00:00,1566.96,0.0,95.16,25.74,56.3,7.48,0.0
2026-07-20 03:00:00+00:00,1415.99,0.0,97.76,27.09,69.85,7.12,0.0
2026-07-20 04:00:00+00:00,1579.93,0.0,128.59,26.9,70.66,7.16,0.0
2026-07-20 05:00:00+00:00,1652.0,0.0,54.43,28.15,65.56,3.43,0.0
2026-07-20 06:00:00+00:00,1760.85,0.0,37.45,29.12,57.83,3.13,0.0
2026-07-20 07:00:00+00:00,2159.22,57.99,21.23,28.54,58.58,1.55,153.36
2026-07-20 08:00:00+00:00,2408.53,150.11,40.2,32.05,52.28,1.93,329.05
2026-07-20 09:00:00+00:00,2530.97,115.89,52.93,29.31,80.91,3.66,323.43
2026-07-20 10:00:00+00:00,2676.72,273.07,52.36,33.62,52.82,4.14,457.35
2026-07-20 11:00:00+00:00,2826.2,332.12,28.96,33.22,40.64,2.77,611.69
2026-07-20 12:00:00+00:00,3205.94,256.1,51.2,34.93,62.33,4.11,530.22
2026-07-20 13:00:00+00:00,3052.15,314.99,38.84,32.26,44.66,4.95,661.78
2026-07-20 14:00:00+00:00,2971.66,360.4,9.55,33.8,23.88,0.5,662.52
2026-07-20 15:00:00+00:00,2678.7,292.12,14.17,33.08,24.62,2.67,486.71
2026-07-20 16:00:00+00:00,2651.08,110.57,17.82,32.55,53.63,2.26,306.8
2026-07-20 17:00:00+00:00,2530.63,83.31,64.97,29.33,28.91,8.17,142.27
2026-07-20 18:00:00+00:00,2381.24,26.56,25.54,29.19,40.69,3.11,0.0
2026-07-20 19:00:00+00:00,2108.19,0.0,87.31,25.4,40.6,10.63,0.0
2026-07-20 20:00:00+00:00,1924.73,0.0,49.11,25.63,36.38,7.74,0.0
2026-07-20 21:00:00+00:00,1820.97,0.0,95.32,25.53,54.22,9.5,0.0
2026-07-20 22:00:00+00:00,1591.36,0.0,84.59,26.95,37.83,10.3,0.0
2026-07-20 23:00:00+00:00,1405.07,0.0,88.97,25.19,53.5,7.54,0.0
2026-07-21 00:00:00+00:00,1347.53,0.0,55.21,27.86,69.95,4.14,0.0
2026-07-21 01:00:00+00:00,1301.74,0.0,96.85,24.44,44.06,6.22,0.0
2026-07-21 02:00:00+00:00,1371.96,0.0,126.43,29.76,45.29,8.65,0.0
2026-07-21 03:00:00+00:00,1495.38,0.0,148.97,27.32,65.16,10.5,0.0
2026-07-21 04:00:00+00:00,1624.83,0.0,115.94,27.92,76.38,7.13,0.0
2026-07-21 05:00:00+00:00,1693.57,0.0,22.02,27.03,66.31,1.74,0.0
2026-07-21 06:00:00+00:00,1847.76,4.44,110.05,26.95,86.51,6.01,0.0
2026-07-21 07:00:00+00:00,2095.39,53.5,96.97,28.78,64.42,5.96,74.82
2026-07-21 08:00:00+00:00,2337.5,144.39,112.03,30.47,65.05,7.35,245.12
2026-07-21 09:00:00+00:00,2599.33,173.77,91.7,34.98,60.69,6.44,401.43
2026-07-21 10:00:00+00:00,2693.17,191.84,45.91,33.17,70.96,2.38,401.2
2026-07-21 11:00:00+00:00,2922.83,287.69,34.44,32.56,43.85,2.86,661.0
2026-07-21 12:00:00+00:00,2778.19,295.96,63.64,32.33,45.99,5.21,581.4
2026-07-21 13:00:00+00:00,3062.37,266.26,53.51,34.49,52.68,4.45,511.13
2026-07-21 14:00:00+00:00,2761.99,279.85,15.5,31.07,42.57,2.87,592.87
2026-07-21 15:00:00+00:00,2912.3,223.55,27.91,33.02,51.05,5.45,403.75
2026-07-21 16:00:00+00:00,2773.29,124.95,20.1,32.14,51.39,2.98,259.51
2026-07-21 17:00:00+00:00,2507.91,94.64,43.18,29.96,46.24,2.97,140.59
2026-07-21 18:00:00+00:00,2231.97,0.0,12.95,26.47,39.73,2.83,30.56
2026-07-21 19:00:00+00:00,2099.54,0.0,32.81,26.61,40.36,6.74,0.0
2026-07-21 20:00:00+00:00,1836.33,0.0,48.71,27.82,36.22,8.82,0.0
2026-07-21 21:00:00+00:00,1684.03,0.0,51.82,26.68,58.83,7.44,0.0
2026-07-21 22:00:00+00:00,1579.92,0.0,37.79,29.36,27.06,6.15,0.0
2026-07-21 23:00:00+00:00,1451.83,0.0,98.96,28.64,55.48,9.7,0.0
2026-07-22 00:00:00+00:00,1366.15,0.0,78.65,25.11,47.9,6.05,0.0
2026-07-22 01:00:00+00:00,1276.23,0.0,121.54,28.92,59.46,9.75,0.0
2026-07-22 02:00:00+00:00,1242.36,0.0,106.45,27.42,51.7,8.14,0.0
2026-07-22 03:00:00+00:00,1460.83,0.0,72.96,27.66,73.91,5.15,0.0
2026-07-22 04:00:00+00:00,1597.98,0.0,148.9,26.73,84.24,8.11,0.0
2026-07-22 05:00:00+00:00,1679.64,0.0,47.92,25.65,49.7,4.33,0.0
2026-07-22 06:00:00+00:00,1844.89,8.85,116.69,28.4,56.83,6.57,10.57
2026-07-22 07:00:00+00:00,2040.6,68.95,0.0,28.85,57.09,0.5,111.56
2026-07-22 08:00:00+00:00,2345.82,157.25,46.05,30.44,44.61,3.84,328.94
